date,iso2,cumulative_cases,cumulative_negative_tests,cumulative_pending_tests,currently_hospitalized,currently_in_icu,cumulative_in_icu,currently_on_ventilator,cumulative_on_ventilator,cumulative_recovered,cumulative_deaths,cumulative_hospitalized,cumulative_test_results,deaths,hospitalized,negative_tests,cases,test_results,in_icu,on_ventilator,recovered
2020-04-03,US-TN,3067.0,34772.0,,,,,,,248.0,37.0,293.0,37839,5.0,30.0,3006.0,222.0,3228.0,,,28.0
2020-04-03,US-TX,5330.0,50434.0,,196.0,,,,,38.0,90.0,,55764,20.0,0.0,4424.0,661.0,5085.0,,,0.0
2020-04-03,US-UT,1246.0,23002.0,,,,,,,,7.0,106.0,24248,0.0,6.0,2847.0,172.0,3019.0,,,
2020-04-03,US-VA,2012.0,16993.0,9.0,,,145.0,,108.0,,46.0,312.0,19005,5.0,7.0,1110.0,306.0,1416.0,0.0,0.0,
2020-04-03,US-VI,38.0,154.0,56.0,,,,,,29.0,,,192,0.0,0.0,5.0,5.0,10.0,,,4.0
2020-04-03,US-VT,389.0,4839.0,,29.0,,,,,15.0,17.0,45.0,5228,0.0,0.0,128.0,51.0,179.0,,,0.0
2020-04-03,US-WA,7633.0,72833.0,60.0,,,,,,,325.0,,80466,29.0,0.0,4019.0,612.0,4631.0,,,
2020-04-03,US-WI,1912.0,22377.0,12.0,,,,,,,37.0,487.0,24289,6.0,26.0,2060.0,182.0,2242.0,,,
2020-04-03,US-WV,237.0,6130.0,0.0,,,,,,,2.0,1.0,6367,0.0,0.0,854.0,20.0,874.0,,,
2020-04-03,US-WY,162.0,2704.0,0.0,,,,,,37.0,0.0,21.0,2866,0.0,2.0,265.0,12.0,277.0,,,6.0
2020-04-04,US-AK,171.0,5869.0,13.0,,,,,,,5.0,16.0,6040,2.0,1.0,10.0,14.0,24.0,,,
2020-04-04,US-AL,1580.0,9273.0,40.0,,,,,,,43.0,212.0,10853,8.0,212.0,1086.0,148.0,1234.0,,,
2020-04-04,US-AR,743.0,9627.0,119.0,72.0,,,23.0,39.0,79.0,14.0,106.0,10370,2.0,1.0,632.0,39.0,671.0,,0.0,19.0
2020-04-04,US-AS,0.0,20.0,6.0,,,,,,,0.0,,20,0.0,0.0,0.0,0.0,0.0,,,
2020-04-04,US-AZ,2019.0,25141.0,21.0,,,,,,,52.0,,27160,11.0,0.0,2237.0,250.0,2487.0,,,
2020-04-04,US-CA,12026.0,101674.0,13000.0,2300.0,1008.0,,,,,276.0,,113700,39.0,0.0,77075.0,1325.0,78400.0,,,
2020-04-04,US-CO,4173.0,17898.0,1.0,,,,,,,111.0,823.0,22071,14.0,113.0,1215.0,445.0,1660.0,,,
2020-04-04,US-CT,5276.0,16753.0,8.0,1033.0,,,,,,165.0,,22029,34.0,0.0,1652.0,362.0,2014.0,,,
2020-04-04,US-DC,902.0,5536.0,2.0,,,,,,235.0,21.0,,6438,6.0,0.0,709.0,145.0,854.0,,,29.0
2020-04-04,US-DE,593.0,5874.0,32.0,95.0,,,,,71.0,14.0,,6467,0.0,0.0,879.0,143.0,1022.0,,,0.0
2020-04-04,US-FL,11111.0,90956.0,1281.0,,,,,,,191.0,1462.0,102067,28.0,175.0,8819.0,1526.0,10345.0,,,
2020-04-04,US-GA,6160.0,20134.0,,,,,,,,201.0,1239.0,26294,17.0,81.0,700.0,329.0,1029.0,,,
2020-04-04,US-GU,93.0,472.0,,20.0,2.0,,,,20.0,4.0,,565,0.0,0.0,13.0,9.0,22.0,,,6.0
2020-04-04,US-HI,319.0,11959.0,,,,6.0,,,78.0,3.0,18.0,12278,1.0,3.0,1753.0,34.0,1787.0,0.0,,6.0
2020-04-04,US-IA,786.0,9454.0,29.0,85.0,,,,,188.0,14.0,153.0,10240,3.0,15.0,700.0,87.0,787.0,,,0.0
2020-04-04,US-ID,1013.0,7857.0,,,,8.0,,,,10.0,62.0,8870,1.0,6.0,803.0,122.0,925.0,1.0,,
2020-04-04,US-IL,10357.0,43224.0,195.0,,,,,,,243.0,,53581,33.0,0.0,4080.0,1453.0,5533.0,,,
2020-04-04,US-IN,3953.0,15847.0,,,,,,,,116.0,1.0,19800,14.0,0.0,1449.0,516.0,1965.0,,,
2020-04-04,US-KS,698.0,6880.0,21.0,,,,,,,21.0,172.0,7578,4.0,21.0,426.0,78.0,504.0,,,
2020-04-04,US-KY,831.0,14741.0,3.0,,,,,,,37.0,,15572,6.0,0.0,2707.0,61.0,2768.0,,,
2020-04-04,US-LA,12496.0,46002.0,,1726.0,,,571.0,,,409.0,,58498,39.0,0.0,2654.0,2199.0,4853.0,,,
2020-04-04,US-MA,11736.0,57064.0,,,,,,,,216.0,1068.0,68800,24.0,102.0,4504.0,1334.0,5838.0,,,
2020-04-04,US-MD,3125.0,22485.0,12.0,,,,,,159.0,53.0,821.0,25610,11.0,157.0,1553.0,367.0,1920.0,,,0.0
2020-04-04,US-ME,456.0,6088.0,17.0,,,,,,140.0,10.0,83.0,6544,1.0,8.0,0.0,24.0,24.0,,,27.0
2020-04-04,US-MI,16395.0,37405.0,30.0,,,,,,56.0,540.0,,53800,61.0,0.0,3735.0,1143.0,4878.0,,,0.0
2020-04-04,US-MN,865.0,24558.0,,95.0,42.0,69.0,,,440.0,24.0,180.0,25423,2.0,24.0,1120.0,76.0,1196.0,29.0,,188.0
2020-04-04,US-MO,2291.0,22614.0,,413.0,,,,,,24.0,,24905,5.0,0.0,3257.0,178.0,3435.0,,,
2020-04-04,US-MP,8.0,13.0,10.0,,,,,,,1.0,,21,0.0,0.0,0.0,0.0,0.0,,,
2020-04-04,US-MS,1455.0,5133.0,,,,,,,,35.0,436.0,6588,6.0,16.0,380.0,97.0,477.0,,,
2020-04-04,US-MT,265.0,5912.0,57.0,,,,,,,5.0,24.0,6177,0.0,0.0,579.0,22.0,601.0,,,
2020-04-04,US-NC,2402.0,36371.0,151.0,271.0,,,,,,24.0,,38773,5.0,0.0,6866.0,309.0,7175.0,,,
2020-04-04,US-ND,186.0,6021.0,0.0,,,,,,63.0,3.0,30.0,6207,0.0,1.0,396.0,13.0,409.0,,,8.0
2020-04-04,US-NE,321.0,5058.0,10.0,,,,,,,6.0,,5379,0.0,0.0,571.0,42.0,613.0,,,
2020-04-04,US-NH,540.0,6965.0,94.0,,,,,,144.0,7.0,80.0,7505,2.0,7.0,390.0,61.0,451.0,,,43.0
2020-04-04,US-NJ,34124.0,41232.0,45.0,4000.0,,,,,,846.0,,75356,200.0,0.0,3624.0,4229.0,7853.0,,,
2020-04-04,US-NM,495.0,15137.0,0.0,41.0,,,18.0,,26.0,10.0,,15632,3.0,0.0,762.0,92.0,854.0,,,0.0
2020-04-04,US-NV,1742.0,14421.0,164.0,,,,,,,46.0,,16163,3.0,0.0,1403.0,228.0,1631.0,,,
2020-04-04,US-NY,113704.0,169917.0,236.0,15905.0,4126.0,,,,10478.0,3565.0,26383.0,283621,630.0,2687.0,12260.0,10841.0,23101.0,,,1592.0
2020-04-04,US-OH,3739.0,38132.0,361.0,,,326.0,,,,102.0,1006.0,41871,11.0,111.0,3069.0,427.0,3496.0,38.0,,
2020-04-04,US-OK,1159.0,1362.0,102.0,,,,,,383.0,42.0,316.0,2521,4.0,27.0,47.0,171.0,218.0,,,0.0
2020-04-04,US-OR,999.0,16535.0,433.0,,,,38.0,,,26.0,239.0,17534,4.0,35.0,0.0,100.0,100.0,,,
2020-04-04,US-PA,10017.0,60013.0,183.0,,,,,,,136.0,1004.0,70030,34.0,152.0,6318.0,1597.0,7915.0,,,
2020-04-04,US-PR,452.0,2605.0,1129.0,,,,,,,18.0,,3057,3.0,0.0,556.0,74.0,630.0,,,
2020-04-04,US-RI,806.0,5584.0,138.0,93.0,31.0,,6.0,,35.0,17.0,,6390,3.0,0.0,727.0,97.0,824.0,,,0.0
2020-04-04,US-SC,1917.0,16397.0,,,,,,,,40.0,241.0,18314,9.0,0.0,10956.0,363.0,11319.0,,,
2020-04-04,US-SD,212.0,5012.0,1.0,,,,,,76.0,2.0,19.0,5224,0.0,2.0,419.0,25.0,444.0,,,7.0
2020-04-04,US-TN,3321.0,38070.0,,,,,,,416.0,43.0,311.0,41391,6.0,18.0,3298.0,254.0,3552.0,,,168.0
2020-04-04,US-TX,6110.0,57641.0,,196.0,,,,,38.0,105.0,,63751,15.0,0.0,7207.0,780.0,7987.0,,,0.0
2020-04-04,US-UT,1428.0,26615.0,,,,,,,,8.0,117.0,28043,1.0,11.0,3613.0,182.0,3795.0,,,
2020-04-04,US-VA,2407.0,19145.0,9.0,,,145.0,,108.0,,52.0,390.0,21552,6.0,78.0,2152.0,395.0,2547.0,0.0,0.0,
2020-04-04,US-VI,40.0,184.0,42.0,,,,,,34.0,,,224,0.0,0.0,30.0,2.0,32.0,,,5.0
2020-04-04,US-VT,461.0,5383.0,,29.0,,,,,15.0,20.0,45.0,5844,3.0,0.0,544.0,72.0,616.0,,,0.0
2020-04-04,US-WA,8038.0,75633.0,60.0,,,,,,,345.0,,83671,20.0,0.0,2800.0,405.0,3205.0,,,
2020-04-04,US-WI,2112.0,23859.0,12.0,,,,,,,56.0,588.0,25971,19.0,101.0,1482.0,200.0,1682.0,,,
2020-04-04,US-WV,282.0,7404.0,0.0,,,,,,,2.0,1.0,7686,0.0,0.0,1274.0,45.0,1319.0,,,
2020-04-04,US-WY,187.0,2945.0,0.0,,,,,,49.0,0.0,23.0,3132,0.0,2.0,241.0,25.0,266.0,,,12.0
2020-04-05,US-AK,185.0,6099.0,13.0,,,,,,,6.0,20.0,6284,1.0,4.0,230.0,14.0,244.0,,,
2020-04-05,US-AL,1796.0,11282.0,40.0,,,,,,,45.0,231.0,13078,2.0,19.0,2009.0,216.0,2225.0,,,
2020-04-05,US-AR,830.0,10412.0,119.0,67.0,,,27.0,39.0,97.0,16.0,130.0,11242,2.0,24.0,785.0,87.0,872.0,,0.0,18.0
2020-04-05,US-AS,0.0,20.0,6.0,,,,,,,0.0,,20,0.0,0.0,0.0,0.0,0.0,,,
2020-04-05,US-AZ,2269.0,25141.0,21.0,,,,,,,64.0,,27410,12.0,0.0,0.0,250.0,250.0,,,
2020-04-05,US-CA,13438.0,103095.0,15000.0,2398.0,1040.0,,,,,319.0,,116533,43.0,0.0,1421.0,1412.0,2833.0,,,
2020-04-05,US-CO,4565.0,19335.0,1.0,,,,,,,126.0,875.0,23900,15.0,52.0,1437.0,392.0,1829.0,,,
2020-04-05,US-CT,5675.0,17595.0,8.0,1142.0,,,,,,189.0,,23270,24.0,0.0,842.0,399.0,1241.0,,,
2020-04-05,US-DC,998.0,5836.0,2.0,,,,,,258.0,22.0,,6834,1.0,0.0,300.0,96.0,396.0,,,23.0
2020-04-05,US-DE,673.0,6321.0,32.0,101.0,,,,,71.0,14.0,,6994,0.0,0.0,447.0,80.0,527.0,,,0.0
2020-04-05,US-FL,12151.0,101253.0,1129.0,,,,,,,218.0,1572.0,113404,27.0,110.0,10297.0,1040.0,11337.0,,,
2020-04-05,US-GA,6647.0,21185.0,,,,,,,,211.0,1283.0,27832,10.0,44.0,1051.0,487.0,1538.0,,,
2020-04-05,US-GU,112.0,493.0,,21.0,2.0,,,,23.0,4.0,,605,0.0,0.0,21.0,19.0,40.0,,,3.0
2020-04-05,US-HI,351.0,12604.0,,,,6.0,,,82.0,4.0,19.0,12955,1.0,1.0,645.0,32.0,677.0,0.0,,4.0
2020-04-05,US-IA,868.0,9973.0,29.0,91.0,,,,,188.0,22.0,165.0,10841,8.0,12.0,519.0,82.0,601.0,,,0.0
2020-04-05,US-ID,1077.0,9184.0,,,,11.0,,,,10.0,66.0,10261,0.0,4.0,1327.0,64.0,1391.0,3.0,,
2020-04-05,US-IL,11256.0,47727.0,195.0,,,,,,,274.0,,58983,31.0,0.0,4503.0,899.0,5402.0,,,
2020-04-05,US-IN,4411.0,18241.0,,,,,,,,127.0,1.0,22652,11.0,0.0,2394.0,458.0,2852.0,,,
2020-04-05,US-KS,747.0,7476.0,21.0,,,,,,,22.0,183.0,8223,1.0,11.0,596.0,49.0,645.0,,,
2020-04-05,US-KY,917.0,15746.0,3.0,,,,,,,40.0,,16663,3.0,0.0,1005.0,86.0,1091.0,,,
2020-04-05,US-LA,13010.0,47315.0,,1803.0,,,561.0,,,477.0,,60325,68.0,0.0,1313.0,514.0,1827.0,,,
2020-04-05,US-MA,12500.0,59437.0,,,,,,,,231.0,1145.0,71937,15.0,77.0,2373.0,764.0,3137.0,,,
2020-04-05,US-MD,3609.0,24728.0,12.0,,,,,,159.0,67.0,936.0,28337,14.0,115.0,2243.0,484.0,2727.0,,,0.0
2020-04-05,US-ME,470.0,6088.0,17.0,,,,,,156.0,10.0,86.0,6558,0.0,3.0,0.0,14.0,14.0,,,16.0
2020-04-05,US-MI,17567.0,40331.0,30.0,,,,,,56.0,617.0,,57898,77.0,0.0,2926.0,1172.0,4098.0,,,0.0
2020-04-05,US-MN,935.0,25842.0,,106.0,48.0,77.0,,,451.0,29.0,202.0,26777,5.0,22.0,1284.0,70.0,1354.0,8.0,,11.0
2020-04-05,US-MO,2367.0,24882.0,,424.0,,,,,,34.0,,27249,10.0,0.0,2268.0,76.0,2344.0,,,
2020-04-05,US-MP,8.0,13.0,10.0,,,,,,,1.0,,21,0.0,0.0,0.0,0.0,0.0,,,
2020-04-05,US-MS,1638.0,5580.0,,,,,,,,43.0,475.0,7218,8.0,39.0,447.0,183.0,630.0,,,
2020-04-05,US-MT,286.0,6317.0,57.0,,,,,,,6.0,24.0,6603,1.0,0.0,405.0,21.0,426.0,,,
2020-04-05,US-NC,2585.0,37460.0,151.0,261.0,,,,,,31.0,,40045,7.0,0.0,1089.0,183.0,1272.0,,,
2020-04-05,US-ND,207.0,6580.0,0.0,20.0,,,,,63.0,3.0,31.0,6787,0.0,1.0,559.0,21.0,580.0,,,0.0
2020-04-05,US-NE,363.0,5558.0,12.0,,,,,,,8.0,,5921,2.0,0.0,500.0,42.0,542.0,,,
2020-04-05,US-NH,621.0,7411.0,93.0,,,,,,146.0,9.0,86.0,8032,2.0,6.0,446.0,81.0,527.0,,,2.0
2020-04-05,US-NJ,37505.0,44661.0,45.0,4000.0,,,,,,917.0,,82166,71.0,0.0,3429.0,3381.0,6810.0,,,
2020-04-05,US-NM,543.0,16285.0,0.0,37.0,,,18.0,,54.0,11.0,,16828,1.0,0.0,1148.0,48.0,1196.0,,,28.0
2020-04-05,US-NV,1836.0,14995.0,164.0,,,,,,,46.0,,16831,0.0,0.0,574.0,94.0,668.0,,,
2020-04-05,US-NY,122031.0,180249.0,236.0,16479.0,4376.0,,,,12187.0,4159.0,28092.0,302280,594.0,1709.0,10332.0,8327.0,18659.0,,,1709.0
2020-04-05,US-OH,4043.0,39713.0,361.0,,,346.0,,,,119.0,1104.0,43756,17.0,98.0,1581.0,304.0,1885.0,20.0,,
2020-04-05,US-OK,1252.0,1401.0,102.0,,,,,,383.0,46.0,330.0,2653,4.0,14.0,39.0,93.0,132.0,,,0.0
2020-04-05,US-OR,1068.0,19556.0,433.0,,,,40.0,,,27.0,258.0,20624,1.0,19.0,3021.0,69.0,3090.0,,,
2020-04-05,US-PA,11510.0,66261.0,183.0,,,,,,,150.0,1072.0,77771,14.0,68.0,6248.0,1493.0,7741.0,,,
2020-04-05,US-PR,475.0,3073.0,1039.0,,,,,,,20.0,,3548,2.0,0.0,468.0,23.0,491.0,,,
2020-04-05,US-RI,922.0,6259.0,138.0,103.0,33.0,,6.0,,35.0,25.0,,7181,8.0,0.0,675.0,116.0,791.0,,,0.0
2020-04-05,US-SC,2049.0,16927.0,,,,,,,,44.0,241.0,18976,4.0,0.0,530.0,132.0,662.0,,,
2020-04-05,US-SD,240.0,5353.0,1.0,,,,,,84.0,2.0,22.0,5593,0.0,3.0,341.0,28.0,369.0,,,8.0
2020-04-05,US-TN,3633.0,41667.0,,,,,,,295.0,44.0,328.0,45300,1.0,17.0,3597.0,312.0,3909.0,,,-121.0
2020-04-05,US-TX,6812.0,64126.0,,827.0,,,,,38.0,127.0,,70938,22.0,0.0,6485.0,702.0,7187.0,,,0.0
2020-04-05,US-UT,1605.0,29287.0,,,,,,,,8.0,124.0,30892,0.0,7.0,2672.0,177.0,2849.0,,,
2020-04-05,US-VA,2637.0,21034.0,9.0,,,145.0,,108.0,,51.0,431.0,23671,-1.0,41.0,1889.0,230.0,2119.0,0.0,0.0,
2020-04-05,US-VI,42.0,206.0,18.0,,,,,,34.0,1.0,,248,1.0,0.0,22.0,2.0,24.0,,,0.0
2020-04-05,US-VT,512.0,6070.0,,29.0,,,,,15.0,22.0,45.0,6582,2.0,0.0,687.0,51.0,738.0,,,0.0
2020-04-05,US-WA,8434.0,80327.0,60.0,,,,,,,365.0,,88761,20.0,0.0,4694.0,396.0,5090.0,,,
2020-04-05,US-WI,2267.0,25169.0,12.0,,,175.0,,,,68.0,624.0,27436,12.0,36.0,1310.0,155.0,1465.0,175.0,,
2020-04-05,US-WV,324.0,8514.0,0.0,,,,,,,3.0,1.0,8838,1.0,0.0,1110.0,42.0,1152.0,,,
2020-04-05,US-WY,197.0,3040.0,0.0,,,,,,50.0,0.0,23.0,3237,0.0,0.0,95.0,10.0,105.0,,,1.0
2020-04-06,US-AK,191.0,6692.0,13.0,,,,,,,6.0,23.0,6883,0.0,3.0,593.0,6.0,599.0,,,
2020-04-06,US-AL,1968.0,12797.0,40.0,,,,,,,50.0,240.0,14765,5.0,9.0,1515.0,172.0,1687.0,,,
2020-04-06,US-AR,875.0,11970.0,119.0,74.0,,,22.0,39.0,102.0,16.0,137.0,12845,0.0,7.0,1558.0,45.0,1603.0,,0.0,5.0
2020-04-06,US-AS,0.0,20.0,11.0,,,,,,,0.0,,20,0.0,0.0,0.0,0.0,0.0,,,
2020-04-06,US-AZ,2456.0,30078.0,21.0,,,,,,,65.0,,32534,1.0,0.0,4937.0,187.0,5124.0,,,
2020-04-06,US-CA,14336.0,103095.0,15000.0,2509.0,1085.0,,,,,343.0,,117431,24.0,0.0,0.0,898.0,898.0,,,
2020-04-06,US-CO,4950.0,20823.0,1.0,,,,,,,140.0,924.0,25773,14.0,49.0,1488.0,385.0,1873.0,,,
2020-04-06,US-CT,6906.0,19780.0,8.0,1221.0,,,,,,206.0,,26686,17.0,0.0,2185.0,1231.0,3416.0,,,
2020-04-06,US-DC,1097.0,6356.0,2.0,,,,,,287.0,24.0,,7453,2.0,0.0,520.0,99.0,619.0,,,29.0
2020-04-06,US-DE,673.0,6321.0,32.0,101.0,,,,,71.0,14.0,,6994,0.0,0.0,0.0,0.0,0.0,,,0.0
2020-04-06,US-FL,13324.0,109950.0,1142.0,,,,,,,236.0,1682.0,123274,18.0,110.0,8697.0,1173.0,9870.0,,,
2020-04-06,US-GA,7314.0,23960.0,,,,,,,,229.0,1332.0,31274,18.0,49.0,2775.0,667.0,3442.0,,,
2020-04-06,US-GU,113.0,505.0,,21.0,2.0,,,,25.0,4.0,,618,0.0,0.0,12.0,1.0,13.0,,,2.0
2020-04-06,US-HI,371.0,13155.0,,,,6.0,,,85.0,4.0,21.0,13526,0.0,2.0,551.0,20.0,571.0,0.0,,3.0
2020-04-06,US-IA,946.0,10653.0,29.0,99.0,,,,,284.0,25.0,179.0,11599,3.0,14.0,680.0,78.0,758.0,,,96.0
2020-04-06,US-ID,1101.0,9894.0,,,,16.0,,,,10.0,77.0,10995,0.0,11.0,710.0,24.0,734.0,5.0,,
2020-04-06,US-IL,12262.0,50680.0,195.0,,,,,,,307.0,,62942,33.0,0.0,2953.0,1006.0,3959.0,,,
2020-04-06,US-IN,4944.0,21247.0,,,924.0,,507.0,,,139.0,1.0,26191,12.0,0.0,3006.0,533.0,3539.0,,,
2020-04-06,US-KS,845.0,8239.0,21.0,,,,,,,25.0,198.0,9084,3.0,15.0,763.0,98.0,861.0,,,
2020-04-06,US-KY,955.0,17812.0,3.0,,,,,,,45.0,,18767,5.0,0.0,2066.0,38.0,2104.0,,,
2020-04-06,US-LA,14867.0,54299.0,,1981.0,,,552.0,,,512.0,,69166,35.0,0.0,6984.0,1857.0,8841.0,,,
2020-04-06,US-MA,13837.0,62592.0,,,,,,,,260.0,1241.0,76429,29.0,96.0,3155.0,1337.0,4492.0,,,
2020-04-06,US-MD,4045.0,25572.0,12.0,,,,,,184.0,91.0,1059.0,29617,24.0,123.0,844.0,436.0,1280.0,,,25.0
2020-04-06,US-ME,499.0,6088.0,17.0,,,,,,158.0,10.0,92.0,6587,0.0,6.0,0.0,29.0,29.0,,,2.0
2020-04-06,US-MI,18850.0,43120.0,30.0,,,,,,56.0,727.0,,61970,110.0,0.0,2789.0,1283.0,4072.0,,,0.0
2020-04-06,US-MN,986.0,27142.0,,115.0,57.0,90.0,,,470.0,30.0,223.0,28128,1.0,21.0,1300.0,51.0,1351.0,13.0,,19.0
2020-04-06,US-MO,2722.0,27113.0,,439.0,,,,,,39.0,,29835,5.0,0.0,2231.0,355.0,2586.0,,,
2020-04-06,US-MP,8.0,13.0,10.0,,,,,,,1.0,,21,0.0,0.0,0.0,0.0,0.0,,,
2020-04-06,US-MS,1738.0,18632.0,,,,,,,,51.0,475.0,20370,8.0,0.0,13052.0,100.0,13152.0,,,
2020-04-06,US-MT,299.0,6491.0,57.0,,,,,,,6.0,24.0,6790,0.0,0.0,174.0,13.0,187.0,,,
2020-04-06,US-NC,2870.0,37856.0,151.0,270.0,,,,,,33.0,,40726,2.0,0.0,396.0,285.0,681.0,,,
2020-04-06,US-ND,225.0,6988.0,0.0,19.0,,,,,74.0,3.0,32.0,7213,0.0,1.0,408.0,18.0,426.0,,,11.0
2020-04-06,US-NE,409.0,6378.0,8.0,,,,,,,8.0,,6787,0.0,0.0,820.0,46.0,866.0,,,
2020-04-06,US-NH,669.0,7701.0,101.0,,,,,,147.0,9.0,92.0,8370,0.0,6.0,290.0,48.0,338.0,,,1.0
2020-04-06,US-NJ,41090.0,47942.0,45.0,6390.0,,,1263.0,,,1003.0,,89032,86.0,0.0,3281.0,3585.0,6866.0,,,
2020-04-06,US-NM,624.0,18512.0,0.0,45.0,,,18.0,,130.0,12.0,,19136,1.0,0.0,2227.0,81.0,2308.0,,,76.0
2020-04-06,US-NV,1953.0,15676.0,164.0,,,,,,,46.0,,17629,0.0,0.0,681.0,117.0,798.0,,,
2020-04-06,US-NY,130689.0,190122.0,236.0,16837.0,4504.0,,,,13366.0,4758.0,30203.0,320811,599.0,2111.0,9873.0,8658.0,18531.0,,,1179.0
2020-04-06,US-OH,4450.0,43928.0,361.0,,,371.0,,,,142.0,1214.0,48378,23.0,110.0,4215.0,407.0,4622.0,25.0,,
2020-04-06,US-OK,1327.0,1422.0,102.0,161.0,143.0,,,,522.0,51.0,340.0,2749,5.0,10.0,21.0,75.0,96.0,,,139.0
2020-04-06,US-OR,1132.0,20669.0,433.0,,,,40.0,,,27.0,258.0,21801,0.0,0.0,1113.0,64.0,1177.0,,,
2020-04-06,US-PA,12980.0,70874.0,183.0,,,,533.0,,,162.0,1145.0,83854,12.0,73.0,4613.0,1470.0,6083.0,,,
2020-04-06,US-PR,513.0,3432.0,1000.0,,,,,,,21.0,,3945,1.0,0.0,359.0,38.0,397.0,,,
2020-04-06,US-RI,1082.0,7399.0,138.0,109.0,37.0,,26.0,,35.0,27.0,,8481,2.0,0.0,1140.0,160.0,1300.0,,,0.0
2020-04-06,US-SC,2049.0,16927.0,,,,,,,,44.0,241.0,18976,0.0,0.0,0.0,0.0,0.0,,,
2020-04-06,US-SD,288.0,5732.0,0.0,,,,,,91.0,4.0,23.0,6020,2.0,1.0,379.0,48.0,427.0,,,7.0
2020-04-06,US-TN,3802.0,43548.0,,,,,,,356.0,65.0,352.0,47350,21.0,24.0,1881.0,169.0,2050.0,,,61.0
2020-04-06,US-TX,7276.0,78081.0,,1153.0,,,,,38.0,140.0,,85357,13.0,0.0,13955.0,464.0,14419.0,,,0.0
2020-04-06,US-UT,1675.0,31719.0,,,,,,,,13.0,138.0,33394,5.0,14.0,2432.0,70.0,2502.0,,,
2020-04-06,US-VA,2878.0,21643.0,9.0,,,145.0,,108.0,,54.0,497.0,24521,3.0,66.0,609.0,241.0,850.0,0.0,0.0,
2020-04-06,US-VI,43.0,222.0,20.0,,,,,,36.0,1.0,,265,0.0,0.0,16.0,1.0,17.0,,,2.0
2020-04-06,US-VT,543.0,6090.0,,28.0,,,,,15.0,23.0,45.0,6633,1.0,0.0,20.0,31.0,51.0,,,0.0
2020-04-06,US-WA,8775.0,83391.0,60.0,638.0,191.0,,,,,378.0,,92166,13.0,0.0,3064.0,341.0,3405.0,,,
2020-04-06,US-WI,2440.0,26574.0,12.0,,,186.0,,,,77.0,668.0,29014,9.0,44.0,1405.0,173.0,1578.0,11.0,,
2020-04-06,US-WV,345.0,9595.0,0.0,,,,,,,4.0,1.0,9940,1.0,0.0,1081.0,21.0,1102.0,,,
2020-04-06,US-WY,210.0,3719.0,0.0,,,,,,52.0,0.0,23.0,3929,0.0,0.0,679.0,13.0,692.0,,,2.0
2020-04-07,US-AK,213.0,6700.0,13.0,,,,,,29.0,6.0,23.0,6913,0.0,0.0,8.0,22.0,30.0,,,29.0
2020-04-07,US-AL,2119.0,12797.0,40.0,,,,,,,56.0,271.0,14916,6.0,31.0,0.0,151.0,151.0,,,
2020-04-07,US-AR,946.0,12692.0,119.0,74.0,,,26.0,43.0,142.0,16.0,148.0,13638,0.0,11.0,722.0,71.0,793.0,,4.0,40.0
2020-04-07,US-AS,0.0,20.0,11.0,,,,,,,0.0,,20,0.0,0.0,0.0,0.0,0.0,,,
2020-04-07,US-AZ,2575.0,30800.0,21.0,,,,,,,73.0,,33375,8.0,0.0,722.0,119.0,841.0,,,
2020-04-07,US-CA,15865.0,115364.0,14100.0,2611.0,1108.0,,,,,374.0,,131229,31.0,0.0,12269.0,1529.0,13798.0,,,
2020-04-07,US-CO,5172.0,21703.0,1.0,,,,,,,150.0,994.0,26875,10.0,70.0,880.0,222.0,1102.0,,,
2020-04-07,US-CT,7781.0,21255.0,8.0,1308.0,,,,,,277.0,,29036,71.0,0.0,1475.0,875.0,2350.0,,,
2020-04-07,US-DC,1211.0,6612.0,2.0,,,,,,318.0,22.0,,7823,-2.0,0.0,256.0,114.0,370.0,,,31.0
2020-04-07,US-DE,928.0,7628.0,32.0,147.0,,,,,144.0,16.0,,8556,2.0,0.0,1307.0,255.0,1562.0,,,73.0
2020-04-07,US-FL,14747.0,123415.0,1407.0,,,,,,,296.0,1999.0,138162,60.0,317.0,13465.0,1423.0,14888.0,,,
2020-04-07,US-GA,8818.0,24895.0,,,,,,,,329.0,1774.0,33713,100.0,442.0,935.0,1504.0,2439.0,,,
2020-04-07,US-GU,121.0,529.0,,21.0,2.0,,2.0,,27.0,4.0,,650,0.0,0.0,24.0,8.0,32.0,,,2.0
2020-04-07,US-HI,387.0,13155.0,,,,6.0,,,89.0,5.0,26.0,13542,1.0,5.0,0.0,16.0,16.0,0.0,,4.0
2020-04-07,US-IA,1048.0,11670.0,29.0,104.0,,,,,341.0,26.0,193.0,12718,1.0,14.0,1017.0,102.0,1119.0,,,57.0
2020-04-07,US-ID,1170.0,10076.0,,,,21.0,,,,13.0,83.0,11246,3.0,6.0,182.0,69.0,251.0,5.0,,
2020-04-07,US-IL,13549.0,55183.0,195.0,3680.0,1166.0,,821.0,,,380.0,,68732,73.0,0.0,4503.0,1287.0,5790.0,,,
2020-04-07,US-IN,5507.0,23257.0,,,924.0,,507.0,,,173.0,1.0,28764,34.0,0.0,2010.0,563.0,2573.0,,,
2020-04-07,US-KS,900.0,8614.0,21.0,,,,,,,27.0,223.0,9514,2.0,25.0,375.0,55.0,430.0,,,
2020-04-07,US-KY,1008.0,18947.0,3.0,,,,,,,59.0,,19955,14.0,0.0,1135.0,53.0,1188.0,,,
